tweet_id,sarcastic
3.21E+17,0
7.02E+17,1
1.26E+18,0
1.16E+18,1
3.19E+17,0
1.26E+18,1
8.82E+17,0
8.82E+17,0
3.21E+17,0
7.88E+17,1
2.59E+17,1
14629143647,0
8.82E+17,0
3090651930,0
1.16E+18,0
2720615777,1
6.01E+17,0
1.16E+18,0
3.20E+17,0
7.92E+17,1
1.26E+18,0
5.08E+17,1
905410779,0
1.26E+18,0
3.20E+17,0
1.25E+18,0
1.07E+18,0
1.16E+18,1
9.55E+17,1
4.14E+17,1
4.03E+16,1
1.13E+18,1
7.24E+17,1
3.20E+17,0
8.82E+17,1
1.26E+18,1
15512308165,1
1.07E+18,0
6.95E+17,0
5.58E+17,1
5.06E+17,1
1.26E+18,1
8.33E+17,1
1.26E+18,0
1.07E+18,0
3.67E+17,1
5.07E+17,0
3774811186,1
1.26E+18,0
1.16E+18,0
6.00E+17,1
3.18E+17,1
1.16E+18,0
9.74E+17,1
1.16E+18,0
1.26E+18,0
1.34E+17,1
1.34E+17,0
5.06E+17,1
7.70E+17,1
8.42E+17,1
2.28E+17,0
1.16E+18,1
4165077596,0
3.21E+17,0
1.10E+18,1
8.82E+17,0
6.01E+17,1
9.66E+17,0
5.99E+17,1
1.04E+18,1
1.14E+18,1
4.15E+17,0
4.10E+16,0
1.26E+18,1
6.72E+17,1
7.89E+17,1
3.94E+16,0
1.26E+18,0
3.14E+17,1
4.94E+17,0
4.11E+16,0
2.28E+17,1
7.88E+17,0
9.74E+17,0
1.34E+17,1
2.07E+17,0
1.03E+18,1
1.34E+17,1
901533266,0
1.26E+18,1
7.89E+17,1
6.00E+17,1
1.26E+18,1
8.82E+17,1
6.94E+17,0
8.81E+17,1
4.14E+17,0
1.35E+17,0
1.16E+18,1
1.26E+18,1
2.88E+17,1
4.15E+17,0
9.51E+16,1
9.75E+17,1
1.33E+17,0
1.05E+18,1
1.97E+17,0
5.08E+17,0
2.28E+17,0
5.08E+17,1
1.07E+18,1
14774404984,0
5.08E+17,0
5.08E+17,0
15165810872,0
6.93E+17,0
2581556995,0
5.95E+17,0
2.01E+17,1
1.16E+18,1
308619022,0
1.22E+18,1
8.81E+17,0
5.08E+17,0
880345617,0
1.01E+18,1
1.02E+18,1
1.16E+18,0
7.93E+17,1
6.95E+17,1
2.25E+17,0
6.94E+17,0
3.08E+17,1
1.22E+18,1
4.77E+17,1
9.76E+17,1
1.10E+18,1
1.16E+18,1
12833612690,1
5.93E+17,1
2.57E+17,1
1.34E+17,1
11335849127,1
6.76E+17,0
4.08E+16,1
9.47E+16,1
9.71E+17,1
4.11E+16,0
1.16E+18,1
1.04E+18,1
6.00E+17,0
1.96E+17,0
1.26E+18,0
1.26E+18,1
1.15E+18,1
4.15E+17,0
2331946829,0
15706617234,1
2.28E+17,1
6.95E+17,0
7.40E+17,1
1.33E+17,0
1.16E+18,1
2.26E+17,0
3.81E+17,1
4.11E+17,1
1.07E+18,1
7.88E+17,0
7.36E+17,1
15095608813,0
1.26E+18,0
1.19E+18,1
1.26E+18,1
1.09E+18,1
9.97E+16,1
6.00E+17,1
3826261914,1
1.16E+18,1
1.03E+18,1
6.01E+17,0
6.02E+17,0
1.35E+17,0
6.96E+17,1
3.11E+17,1
9.97E+17,1
8.48E+17,1
1.26E+18,0
1.34E+17,0
2330395997,0
4.98E+17,1
5.08E+17,0
1.35E+17,0
3.20E+17,0
8.82E+17,1
5.08E+17,0
1.08E+18,1
15945711021,0
1.35E+17,0
8.80E+17,0
1.35E+17,0
7.36E+17,1
5.06E+17,1
8.82E+17,0
5.99E+17,1
1.04E+18,1
1.16E+17,1
1.26E+18,0
3.15E+17,1
5.08E+17,0
1.26E+18,0
2.28E+17,0
15909921833,0
4.06E+17,1
2817069439,0
8.85E+17,1
3.78E+17,1
6.07E+17,1
1.26E+18,0
3.18E+17,1
2.28E+17,1
9.75E+17,0
8.82E+17,0
2.69E+17,1
7.88E+17,0
3.19E+17,1
4.14E+17,1
8828739951,1
1.35E+17,0
1.15E+18,1
1.26E+18,0
2.28E+17,1
2.19E+17,1
1.32E+17,0
7.12E+17,1
15960659770,1
14774806645,0
1.16E+18,0
4.15E+17,0
9.73E+17,1
3.47E+17,1
1.16E+18,0
8.67E+17,1
9.75E+17,0
3.21E+17,0
1.26E+18,1
2.21E+17,1
2.28E+17,0
1.13E+18,1
1.07E+18,1
1.16E+18,0
1.33E+17,1
4.15E+17,0
2.26E+17,1
4.08E+16,1
7.88E+17,1
8.02E+16,1
3.21E+17,0
6.94E+17,1
6.76E+17,1
1.16E+18,1
3.83E+16,0
1.20E+18,1
6.63E+17,1
1.26E+18,0
4325093291,0
21426283520,1
14670395523,0
3859591810,0
4.15E+17,0
6.78E+17,1
4.98E+17,1
3.21E+17,0
2.28E+17,0
3.21E+17,0
1.21E+18,1
1.04E+18,1
6.01E+17,0
892904727,0
1.26E+18,0
1.13E+18,1
1.26E+18,0
6.01E+17,1
8.81E+17,0
7.85E+17,1
1.16E+18,0
6.02E+17,0
1.26E+18,0
4.67E+17,1
1.06E+18,0
3.99E+17,1
5.08E+17,0
7.88E+17,0
7.09E+17,1
1.07E+18,1
5.08E+17,0
5.08E+17,0
6.90E+17,0
2.17E+17,1
5.85E+16,1
4.10E+16,0
3.91E+17,1
5.08E+17,0
6.01E+17,0
1.34E+17,1
6.96E+17,1
1.23E+18,1
2.28E+17,1
6.75E+17,1
4.13E+17,1
3817634644,1
1.10E+18,1
1.16E+18,1
5.06E+17,1
20213303800,0
8.81E+17,0
2.28E+17,0
8.82E+17,0
9.75E+17,0
1.07E+18,0
3.92E+16,0
1.07E+18,1
5.08E+17,1
2.22E+17,1
7.86E+17,1
1.09E+18,1
1.07E+18,0
2.26E+17,1
8.82E+17,0
9.30E+17,1
4.15E+17,0
6.33E+17,1
2547238374,0
1.26E+18,0
1.06E+18,1
1.07E+18,0
14989029313,0
6.01E+17,0
3.17E+17,1
1.16E+18,0
1.31E+17,0
8.48E+17,1
3.20E+17,1
1.16E+18,0
3.98E+17,1
8.82E+17,0
5.96E+17,0
1.29E+17,1
4.15E+17,0
4.96E+17,0
5.90E+17,0
8.77E+17,0
5.08E+17,0
2.23E+17,1
6.01E+17,0
7.57E+17,1
1.26E+18,1
5.27E+17,1
1.34E+17,0
4.13E+17,0
7.88E+17,0
22541100626,1
6.01E+17,1
1.06E+18,0
15955749575,0
2.22E+17,1
1.35E+17,0
1.08E+17,1
9.75E+17,0
1.26E+18,0
7.37E+17,1
2.13E+17,1
5.95E+17,0
13202480242,0
13248105049,0
1.07E+18,0
1.07E+18,0
12362349076,0
15496014777,0
4.14E+17,0
10258633746,1
6.95E+17,1
2.26E+17,0
2.25E+17,1
1.16E+18,0
1.06E+18,1
1.26E+18,0
4.75E+17,1
1.12E+18,1
6.95E+17,1
3.60E+17,1
1.26E+18,1
4.11E+16,0
5491016670,0
3.90E+16,0
1.26E+18,0
6.95E+17,0
7.88E+17,0
407159562,0
9.76E+17,1
5.07E+17,0
8.09E+17,1
1.06E+18,1
5.08E+17,0
1.26E+18,1
2.08E+17,0
5.96E+17,1
8.81E+17,0
1.07E+18,0
3.94E+16,1
3.21E+17,0
4.10E+16,0
1.32E+17,0
5.08E+17,0
3.21E+17,0
1.03E+18,1
1.16E+18,0
1.16E+18,1
4063815289,0
1.26E+18,0
1.96E+17,1
1.26E+18,0
3162649058,0
1.26E+18,0
3.43E+17,1
9.67E+17,1
1.23E+18,1
1.05E+18,1
1.05E+18,1
6.01E+17,0
1.07E+18,1
1.16E+18,1
3.21E+17,1
2.28E+17,0
3.21E+17,0
5.07E+17,0
1.16E+18,0
1.34E+17,0
1.07E+18,0
1.10E+18,1
1.21E+16,1
5.07E+17,1
1.24E+18,1
8.81E+17,0
6.01E+17,1
8.81E+17,1
6.01E+17,0
8.81E+17,1
3.15E+17,1
5.76E+17,1
1.12E+17,1
4.14E+17,0
1.26E+18,0
3.21E+17,0
3662835554,0
2.28E+17,0
9.69E+17,1
4.15E+17,0
9.76E+17,1
8.76E+17,0
6.01E+17,0
3.23E+17,1
1.17E+18,1
1.16E+18,1
4.15E+17,1
3.17E+17,1
3.20E+16,0
1170238493,0
6.95E+17,1
15647099861,1
8.82E+17,1
1.12E+17,1
1.15E+18,1
7.87E+17,0
8.60E+17,1
1.26E+18,0
1.34E+17,1
2.92E+16,1
29258482082,1
9.75E+17,0
1.34E+17,0
4.00E+16,0
8.81E+17,1
1.25E+18,1
7.88E+17,0
5.07E+17,0
1.23E+18,1
1.10E+18,1
4.15E+17,0
2.32E+17,1
1.26E+18,0
1.02E+18,1
4075128578,0
1.02E+17,1
5.08E+17,0
2.48E+17,1
1.16E+18,1
4.15E+17,1
1.16E+18,0
1.34E+17,0
8.82E+17,0
15961669549,1
9.67E+17,1
3.21E+17,0
3.21E+17,0
1.26E+18,1
8.78E+17,1
1.07E+18,0
6.94E+17,1
6.95E+17,1
1.35E+17,0
3760279527,1
5.43E+14,1
1.07E+18,0
8.81E+17,1
5.96E+17,0
6.95E+17,0
7.88E+17,0
5.08E+17,0
2290239276,0
9.75E+17,1
1.17E+18,1
3.21E+17,0
2.28E+17,1
15995311180,0
3.36E+17,1
2.27E+17,0
6.00E+17,0
13931777763,0
1.26E+17,1
6.95E+17,0
4.01E+16,1
5.08E+17,1
8.82E+17,0
1.07E+18,0
6.52E+17,1
1.24E+18,1
6.94E+17,0
15692349563,0
3.58E+16,1
1.16E+18,1
7.89E+17,1
1.06E+18,1
1.21E+17,1
2.18E+17,1
6.02E+17,1
8.81E+17,0
1.20E+18,1
4.14E+17,1
1.16E+18,0
1.29E+17,0
1.16E+18,0
1.25E+18,1
7.88E+17,0
9.76E+17,1
9.76E+17,1
2655887054,0
1.25E+18,1
1.34E+17,1
7.17E+17,1
4.15E+17,0
5.08E+17,1
5.98E+17,0
2.48E+17,1
7.06E+17,1
5.08E+17,0
4.10E+17,1
1.16E+18,0
3.21E+17,0
1.34E+17,1
4362473785,0
3291835004,0
8.81E+17,1
6.95E+17,0
6.01E+17,0
7.88E+17,0
1.73E+17,1
1.95E+15,1
8.81E+17,1
21503759254,1
5.77E+17,1
2.28E+17,0
9640722215,1
9.68E+17,0
1.25E+18,0
4.11E+17,1
8.39E+17,1
1.07E+18,0
1.22E+18,1
24917776821,1
8.82E+17,0
916269091,0
6.94E+17,0
3.22E+17,1
1.26E+18,0
8.81E+17,1
1.02E+18,1
6.95E+17,1
1.24E+18,1
6.48E+17,1
1.06E+17,1
4.04E+16,1
3.21E+17,0
8.81E+17,0
6.01E+17,0
8.74E+17,0
8.81E+17,1
6.01E+17,0
5.08E+17,1
4.15E+17,0
4.15E+17,0
3.50E+16,0
1.91E+17,1
6.94E+17,0
5.08E+17,0
4362187611,0
5.96E+17,0
1.16E+18,0
1.25E+18,1
1.21E+18,1
6.01E+17,0
1.34E+17,0
1.04E+18,1
1.26E+18,0
4.14E+17,1
1.56E+17,1
7.88E+17,0
3.15E+17,1
15627459674,1
9.41E+17,1
2.28E+17,1
9.55E+17,1
1.02E+18,1
15959923001,0
1.16E+18,0
8.57E+17,1
1.07E+18,0
6.01E+17,0
3828152380,0
14569159419,1
3574904741,0
777893166,1
4.13E+17,0
4.54E+17,1
1.07E+18,0
4.14E+17,0
1.07E+18,0
1.26E+18,0
6.01E+17,0
2.28E+17,1
1.16E+18,1
2.26E+17,0
11084078091,1
7.99E+17,1
1.22E+18,1
1.06E+18,1
5.07E+17,0
9.74E+17,0
1.02E+18,1
6.95E+17,1
3.63E+17,1
15269728374,0
1.95E+17,1
6.62E+17,1
9.75E+17,0
2.00E+17,0
11261487749,1
1.31E+17,1
1.26E+18,0
5.71E+17,1
14913970722,0
5.01E+17,0
6.95E+17,1
1.16E+18,1
7.88E+17,0
4.14E+17,1
1.05E+18,1
5.99E+17,0
1.35E+17,1
1.26E+18,1
6.01E+17,0
1.16E+18,0
1.08E+18,1
6.81E+17,0
8.07E+17,1
6.01E+17,1
1.26E+18,1
8.87E+17,1
15982895555,0
1.16E+18,0
7.88E+17,0
4.15E+17,1
9.75E+17,1
7.31E+17,1
3.21E+17,0
5.08E+17,0
2.51E+16,1
8.81E+17,1
8.81E+17,0
1.65E+17,1
1.16E+18,0
1.02E+18,1
2.28E+17,0
1.35E+17,0
1.26E+18,1
2.27E+17,0
3.20E+17,0
4.71E+17,1
1.16E+18,1
1.16E+18,1
5.07E+17,0
5.90E+17,1
8.91E+17,1
6.95E+17,1
1.16E+18,1
6.01E+17,1
2.28E+17,1
7.05E+17,1
13893728374,0
7.90E+16,1
1.26E+18,1
2.28E+17,0
5.07E+17,0
8.81E+17,1
1.26E+18,0
2.28E+17,0
6.01E+17,0
22433550449,1
4.77E+15,1
4422113353,1
9.27E+17,1
4.15E+17,0
1.07E+18,0
15263807378,0
4002692011,0
1.12E+18,1
2.28E+17,1
6.00E+17,0
1.14E+18,1
4.79E+17,1
6.01E+17,0
1.07E+18,0
3.21E+17,0
9.85E+17,1
1.16E+18,1
6.01E+17,0
2.28E+17,0
4001184977,1
5.08E+17,0
2.18E+17,1
2.15E+17,0
1.07E+18,1
3860739466,0
6.01E+17,0
1.14E+18,1
2.28E+17,0
3.17E+17,1
4.15E+17,0
1.07E+18,0
9.75E+17,0
4.61E+17,1
4013534916,0
3.20E+17,0
9.75E+17,0
1.25E+18,1
3.61E+17,1
1.26E+18,1
1.07E+18,0
4.15E+17,0
7.67E+17,1
8.81E+17,0
8.80E+17,1
3.90E+16,1
4.14E+17,1
15840045193,0
8.51E+17,1
9.75E+17,0
6.77E+17,1
7.27E+17,1
7.88E+17,0
9.75E+17,0
19879468900,1
790361986,1
1.26E+18,1
9.97E+17,1
8.82E+17,0
1.25E+18,1
9.75E+17,0
7.20E+17,1
3.34E+16,0
1.26E+18,0
5.95E+17,0
9.38E+17,1
5.08E+17,0
2.96E+17,1
2.25E+17,0
7.88E+17,0
2.28E+17,1
6.28E+17,1
2.20E+17,1
6.95E+17,0
9.75E+17,0
1.26E+18,1
9.75E+17,0
8.75E+17,0
14829756874,0
3.88E+16,0
1.17E+18,1
6.01E+17,0
7.88E+17,0
8.34E+17,1
6.02E+17,0
9.75E+17,0
2.02E+17,0
3.28E+17,1
4.12E+17,1
6.01E+17,0
3341589508,0
6.01E+17,0
8.82E+17,0
4.14E+17,1
2.29E+17,1
4.07E+16,0
5.08E+17,1
1.16E+18,1
8.82E+17,0
1.16E+18,0
1.07E+18,0
7.54E+17,1
9.75E+17,0
9.75E+17,0
1.13E+18,1
4.10E+16,1
2.08E+17,1
1.16E+18,0
7.88E+17,0
3.21E+17,0
2.25E+17,0
4.14E+17,0
7.87E+17,0
4.15E+17,0
1.35E+17,1
5.08E+17,0
1.34E+17,0
5.07E+17,0
3.12E+17,1
7.90E+17,1
7.88E+17,0
9.49E+17,1
4.09E+17,1
548571062,0
5.96E+17,0
29594041975,1
1.07E+18,1
9.27E+17,1
1.26E+18,1
1.16E+18,1
7.19E+17,1
5.08E+17,0
5.09E+17,1
2.27E+17,1
3.19E+17,1
4315812113,0
1.26E+18,0
1.07E+18,0
7.88E+17,1
1.98E+17,0
1.07E+18,0
1.26E+18,1
4389031894,1
1.26E+18,1
4.69E+17,1
7.88E+17,0
11714281081,1
4372670874,0
6.01E+17,0
6.01E+17,0
4.15E+17,0
1.14E+17,1
1.26E+18,0
7.88E+17,1
8.69E+17,1
5.09E+17,1
8.11E+17,1
4.14E+17,0
1.07E+18,0
1.16E+18,1
6.87E+17,0
9.75E+17,0
4.88E+17,1
1.17E+17,1
5.08E+17,0
1.16E+18,0
4.15E+17,0
1.20E+18,1
4.51E+17,1
5.81E+17,1
1.07E+18,0
1.34E+17,1
1.26E+18,1
5.84E+15,1
5.14E+17,1
6.93E+17,1
8.82E+17,0
8.42E+17,1
4.94E+17,1
4.15E+17,0
1.11E+18,1
1.34E+17,1
3732174884,1
10931745009,1
3.21E+17,0
9.75E+17,1
6.95E+17,0
1.77E+17,1
4.05E+16,0
1.35E+17,0
1.03E+18,1
6.95E+17,0
7.88E+17,1
4.13E+17,0
6.02E+17,1
3.21E+17,0
7.88E+17,1
6.01E+17,1
5.96E+17,1
2.27E+17,1
5.08E+17,0
2.28E+17,1
7.85E+17,1
4.08E+16,0
1.16E+18,1
4092867115,0
8.82E+17,0
3.15E+17,1
5.08E+17,0
4.15E+17,0
9.47E+17,1
1.20E+18,1
1.14E+18,1
24396000444,1
8.75E+17,0
6.95E+17,0
4.11E+17,1
5.03E+17,1
7.88E+17,0
1.21E+17,1
2.28E+17,0
6.00E+17,0
6.95E+17,0
7.32E+17,1
4.30E+17,1
3.92E+16,0
3.23E+16,1
3.22E+17,0
1.07E+18,1
14964032236,0
8.81E+17,0
4344167124,0
6.00E+17,0
1.07E+18,1
6.84E+17,1
2.19E+17,0
1.17E+18,1
1.25E+18,1
15713903424,0
8.82E+17,0
1.02E+18,1
1.19E+18,1
2.28E+17,1
8.46E+17,1
2.28E+17,1
9.72E+17,1
1.26E+18,0
1.34E+17,0
2.19E+17,1
4.14E+17,0
1.16E+18,1
1.34E+17,0
15456509192,1
1.07E+18,0
1.16E+18,1
6.95E+17,1
8.26E+17,1
1.16E+18,0
1.35E+17,1
3896586513,0
1.26E+18,1
2.70E+17,1
1.11E+18,1
8.75E+17,0
4.15E+17,0
1.25E+18,0
5.07E+17,1
1.26E+18,0
1.35E+17,1
22632498280,1
9.75E+17,0
2.92E+17,1
5.01E+17,1
7.60E+17,1
1.27E+17,1
2.28E+17,0
6.78E+17,0
6.00E+17,0
949710600,0
5.96E+17,0
9.75E+17,1
4.08E+16,0
5.09E+17,1
9.75E+17,0
8.81E+17,0
1.24E+18,1
1.06E+18,0
1.06E+18,1
1.03E+18,1
1.16E+18,1
6.81E+17,0
5.07E+17,0
1.16E+18,0
5.06E+17,1
7.88E+17,0
2.27E+17,0
1.16E+18,0
9.74E+17,1
4345449204,0
8.81E+17,0
5.08E+17,1
4.15E+16,1
1.10E+18,1
14905520810,0
1.16E+18,0
5.08E+17,0
1.01E+18,1
1.07E+18,0
6.01E+17,0
5.80E+17,1
3642931997,1
5.06E+17,0
1.07E+18,0
9.75E+17,1
1.16E+18,0
9.78E+17,1
9.67E+17,0
1.06E+18,1
4.06E+17,1
1.19E+18,1
1.26E+18,0
8.82E+17,0
5.08E+17,1
7.88E+17,0
2.94E+17,1
1.26E+18,0
2.27E+17,0
1.16E+18,0
8.66E+17,1
6.00E+17,0
7.87E+17,0
6.01E+17,0
5.76E+17,1
2.64E+16,0
4.05E+16,0
1.35E+17,1
7.04E+17,1
5.08E+17,0
1.26E+18,1
4.20E+17,1
1.07E+18,0
8.82E+17,0
1.26E+18,1
5.07E+17,0
12402646536,1
7.88E+17,0
2.74E+15,1
1.07E+18,0
2.27E+17,0
1.07E+18,1
4.14E+17,1
5.99E+17,0
7.88E+17,0
8.81E+17,1
15311841072,0
1.26E+18,0
4.08E+16,0
5.08E+17,0
6.95E+17,0
9.50E+17,1
7.88E+17,0
9.75E+17,1
2.80E+17,1
8.82E+17,0
7.87E+17,0
893124905,0
4.15E+17,1
1.26E+18,0
3.20E+17,1
4.94E+17,0
9.16E+17,1
1.26E+18,1
7.50E+17,1
3.47E+17,1
4340570471,1
14700727595,0
9.75E+17,0
6.01E+17,0
1.26E+18,0
8.90E+17,1
1.12E+18,1
3.83E+17,1
3.21E+17,1
7.88E+17,0
1.26E+18,1
5.08E+17,0
6.93E+17,1
22024741586,1
1.26E+18,1
4.13E+17,1
1.26E+18,0
3.09E+17,0
1.25E+18,1
3117859468,0
1.26E+18,0
1.25E+18,1
1.16E+18,1
5.08E+17,0
1.91E+17,1
3577999842,0
4.38E+17,1
7.88E+17,0
1.03E+18,1
8.80E+17,1
1.26E+18,0
3.18E+17,1
15862257062,0
10508574506,1
3.21E+17,0
2.27E+17,0
8.08E+16,1
6.54E+17,1
8.82E+17,0
27909502602,1
4.65E+17,1
4.15E+17,1
4.23E+16,1
16011655352,1
2.76E+15,1
1.22E+18,1
6.85E+17,0
1.34E+17,0
8.48E+17,1
6.01E+17,0
1.16E+18,1
1.07E+18,1
4.20E+17,1
9.75E+17,0
1.34E+17,0
6.95E+17,1
1.13E+18,1
8.82E+17,1
6.01E+17,0
1.11E+18,1
9.76E+17,1
15845119767,0
6.95E+17,0
1.26E+18,0
5.99E+17,1
1.16E+18,0
7.88E+17,0
2554373234,0
4.11E+17,1
15991491944,0
1.12E+18,1
18533089726,1
6.01E+17,0
1.07E+18,0
1.07E+18,1
1.16E+18,0
2.90E+17,1
1.33E+17,1
2.06E+17,1
1.06E+18,1
1.16E+18,1
15550313316,0
4.15E+17,0
7.88E+17,0
5.08E+17,0
27940443211,1
1.12E+17,1
6.01E+17,1
3.75E+16,0
1.33E+17,0
8.30E+17,1
13776168913,0
3.49E+16,0
7.88E+17,0
5.08E+17,1
14933708720,0
4.45E+17,1
4.06E+16,0
4.63E+17,1
2.28E+17,1
6.95E+17,0
4.11E+16,1
3764663530,0
9.75E+17,0
4.24E+17,1
979244244,0
6.01E+17,1
15544355209,1
3.96E+17,1
1.16E+18,1
9.75E+17,0
7.88E+17,0
1.16E+18,1
6.01E+17,0
1.16E+18,0
1.02E+18,1
1.16E+18,0
6.65E+17,1
7.39E+17,1
6.01E+17,0
1.07E+18,0
1.26E+18,0
1.07E+18,0
3509611479,0
3.90E+16,0
2.28E+17,0
1.16E+18,0
8.82E+17,1
1.16E+18,1
5.08E+17,1
2.23E+17,1
1.07E+18,0
2.72E+17,1
9.75E+17,0
14189296549,1
15481929785,0
4.06E+16,1
5.08E+17,1
1.26E+18,1
5.06E+17,1
1946346275,0
4.11E+17,1
7.48E+17,1
9.75E+17,0
3.89E+16,0
3783655880,0
2.27E+17,0
2.22E+17,0
6.95E+17,1
8.82E+17,0
6.83E+17,1
1.26E+18,0
2.24E+17,1
1.00E+18,1
1.16E+18,1
4.90E+17,1
9.75E+17,0
1.26E+18,0
1.13E+18,1
1.34E+17,0
8.82E+17,1
1.32E+17,0
7.86E+17,0
3.99E+16,1
6.95E+17,0
7.88E+17,1
4.00E+16,1
4.01E+17,1
15401747510,0
1.97E+17,1
7.73E+17,1
4.86E+17,1
8.81E+17,1
6.81E+17,1
4.13E+17,1
16128484356,0
4.11E+16,0
1.26E+18,0
6.01E+17,0
8.82E+17,0
1.16E+18,0
1.34E+17,1
5.42E+16,1
9.76E+17,1
9.75E+17,0
1.26E+18,0
5.91E+17,1
6.01E+17,0
9.75E+17,0
1.16E+18,0
1.26E+18,1
2537199504,0
1.07E+18,0
2763201645,0
9.75E+17,0
8.93E+17,1
1.06E+17,1
5.08E+17,0
1.07E+18,0
8.76E+17,0
3.21E+17,0
9.75E+17,1
9.10E+17,1
1.07E+18,0
6.01E+17,0
4.13E+17,1
1.14E+18,1
15860286397,0
1.16E+18,1
5.08E+17,0
15193277873,0
1.16E+18,0
5.08E+17,0
9.75E+17,0
1.26E+18,0
14710219162,0
6.01E+17,0
6.01E+17,0
7.56E+17,1
1.83E+17,1
4.06E+17,1
9.75E+17,0
4.04E+16,1
3.97E+16,0
21289249491,0
6.01E+17,0
15982062564,1
6.95E+17,0
7.88E+17,0
5.08E+17,1
13561286251,0
6.91E+17,1
5.80E+17,1
16063601354,1
2.39E+17,1
1.16E+18,1
6.01E+17,0
8.78E+17,0
5.07E+17,1
5.08E+17,1
1077663271,1
2.28E+17,0
2.96E+17,1
2.26E+17,0
1.16E+18,1
2.27E+17,1
2.26E+17,0
8.81E+17,1
2.28E+17,0
6.95E+17,0
5.96E+17,0
8.81E+17,0
4.64E+17,1
4.15E+17,0
8.81E+17,1
1.21E+18,1
6.93E+17,0
12819374471,0
7.95E+16,1
1.35E+17,0
3.85E+16,0
1.07E+18,0
3.21E+17,0
1.32E+17,1
9.94E+17,1
5.08E+17,0
2.64E+17,1
4.91E+17,0
1.34E+17,0
1.20E+18,1
5.08E+17,0
4.49E+17,1
5.08E+17,0
4.15E+17,1
1.17E+18,1
1.16E+18,0
8.82E+17,0
6.76E+17,1
2.28E+17,1
1.32E+17,0
1.30E+17,0
9.75E+17,0
6.93E+17,0
5.08E+17,0
3.20E+17,0
1.19E+18,1
1.26E+18,1
7.88E+17,1
6.01E+17,1
1.16E+18,1
1.16E+18,1
5.90E+17,0
7.88E+17,0
12874321536,0
3421773822,0
3.21E+17,0
3.21E+17,0
4.08E+16,0
1.34E+17,0
1.26E+18,0
3.19E+17,1
2459730861,0
1.26E+18,0
8.82E+17,1
5.08E+17,0
3901503595,1
1.35E+17,1
7.09E+17,1
1.07E+18,0
4.15E+17,0
4408791864,1
6.95E+17,1
7.88E+17,0
3.92E+16,1
4.15E+17,0
9.70E+17,1
4.65E+17,1
3.19E+17,0
3.21E+17,0
4.15E+17,0
7.88E+17,0
4.04E+17,1
9.75E+17,0
1.26E+18,1
5.08E+17,1
3.21E+17,0
5.07E+17,0
6.01E+17,1
6.93E+17,0
1.16E+18,0
1.07E+18,1
7.89E+17,1
1.17E+18,1
4056775899,1
1.26E+18,1
5.08E+17,0
1.34E+17,0
6.01E+17,0
5.08E+17,0
5.08E+17,0
1.16E+18,1
7.88E+17,0
1.34E+17,0
1.34E+17,1
2932954431,0
9.75E+17,0
1.07E+18,1
15973637678,1
1.33E+17,0
1.02E+18,1
1.25E+18,1
6.01E+17,0
3.98E+16,1
5.94E+17,0
10018026680,1
1.07E+18,0
1.34E+17,1
8.81E+17,0
1.10E+18,1
4.15E+17,0
7.86E+17,1
5.07E+17,1
1.16E+18,1
2.23E+17,1
1.07E+18,0
5.59E+17,1
1.22E+18,1
738071212,0
3771924917,0
4.15E+17,0
1.34E+17,1
8.82E+17,0
3.21E+17,0
3.77E+17,1
7.12E+17,1
7.16E+17,1
7.89E+17,1
4.80E+17,1
7.86E+17,1
6.95E+17,0
6.95E+17,0
9.86E+17,1
1.16E+18,0
9.75E+17,0
1.26E+18,0
5.91E+17,0
1.02E+18,1
1.17E+18,1
2.28E+17,0
1.35E+17,1
8.79E+17,1
1.34E+17,1
6.01E+17,0
7.88E+17,0
2514692727,0
1.07E+18,1
5.08E+17,1
5.08E+17,0
5.08E+17,0
1056823678,0
3.21E+17,0
8.82E+17,1
6.00E+17,1
9.75E+17,0
1.16E+18,1
4.27E+17,1
1.16E+18,0
2.76E+15,1
14743811427,1
14747711980,0
1.16E+18,0
3.91E+16,0
1.11E+18,1
3.18E+17,1
2.76E+17,1
4.94E+17,1
9.75E+17,1
5.08E+17,0
6.02E+17,0
3.81E+16,0
5.88E+17,1
960815241,0
5.08E+17,0
6.01E+17,1
3.40E+16,0
1.07E+18,1
6.94E+17,1
6.80E+17,0
14843009790,0
1.16E+18,0
6.01E+17,0
4.09E+16,1
20905794291,1
1.32E+17,0
4.15E+17,0
1.34E+17,1
9.75E+17,0
1.34E+17,0
1.26E+17,1
1.22E+18,1
1.26E+18,1
6.95E+17,0
1.16E+18,0
9.75E+17,0
1.64E+17,1
7.30E+17,1
6.01E+17,0
4.97E+17,0
6.95E+17,1
4.15E+17,0
1.24E+17,1
1.16E+18,0
2.28E+17,0
4.15E+17,0
5.26E+17,1
8.81E+17,0
14932355171,0
26874214574,0
5.96E+17,1
1.25E+18,1
6.95E+17,0
1.16E+18,0
3.21E+17,0
1.07E+18,0
4.10E+16,0
6.01E+17,0
1.26E+18,0
4.15E+17,0
1.07E+18,1
9.15E+16,1
6.02E+17,0
9.71E+17,1
1.35E+17,0
4.15E+17,0
1.34E+17,1
5.60E+17,1
4.64E+17,1
8.12E+17,1
4030840305,1
1.63E+17,1
6.01E+17,1
3.20E+17,0
1.31E+17,1
9.75E+17,1
6.01E+17,0
3.21E+16,0
1.14E+18,1
15249497281,0
5.08E+17,0
5.96E+17,1
4.15E+17,1
4.14E+17,0
1.16E+18,0
